,Date,Ticker,Representative,Transaction,Amount,Range
10314,2021-12-16,JPM, Marjorie Taylor Greene,Purchase,1001.0,"$1,001-$15,000"
10315,2021-10-29,JPM, Kevin Hern,Purchase,1001.0,"$1,001-$15,000"
10316,2021-10-28,JPM, Kim Dr Schrier,Sale,15001.0,"$15,001-$50,000"
10317,2021-09-10,JPM, Pete Sessions,Sale,100001.0,"$100,001-250,000"
10318,2021-09-02,JPM, Zoe Lofgren,Purchase,1001.0,"$1,001-$15,000"
10319,2021-08-09,JPM, Zoe Lofgren,Purchase,1001.0,"$1,001-$15,000"
10320,2021-07-31,JPM, Kevin Hern,Purchase,1001.0,"$1,001-$15,000"
10321,2021-07-01,JPM, Kevin Hern,Purchase,50001.0,"$50,001-$100,000"
10322,2021-06-25,JPM, Kevin Hern,Purchase,250001.0,"$250,001-$1,000,000"
10323,2021-06-04,JPM, Thomas Suozzi,Sale,1001.0,"$1,001-$15,000"
10324,2021-06-04,JPM, Thomas Suozzi,Sale,1001.0,"$1,001-$15,000"
10325,2021-03-18,JPM, Donald Sternoff  Beyer Jr,Purchase,1001.0,"$1,001-$15,000"
10326,2021-03-17,JPM, William R. Keating,Purchase,1001.0,"$1,001-$15,000"
10327,2021-03-11,JPM, Donald Sternoff  Beyer Jr,Purchase,1001.0,"$1,001-$15,000"
10328,2021-03-05,JPM, John A. Yarmuth,Sale,1001.0,"$1,001-$15,000"
10329,2021-03-01,JPM, Donald Sternoff  Beyer Jr,Purchase,1001.0,"$1,001-$15,000"
10330,2021-02-23,JPM, John Rutherford,Sale,1001.0,"$1,001-$15,000"
10331,2021-02-16,JPM,Mr. Peter Meijer,Sale,15001.0,"$15,001-$50,000"
10332,2021-01-15,JPM,Kathy Manning,Purchase,1001.0,"$1,001-$15,000"
10333,2020-12-16,JPM, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
10334,2020-11-13,JPM, Donald Sternoff Beyer Jr,Purchase,1001.0,"$1,001-$15,000"
10335,2020-11-05,JPM, Katherine M. Clark,Sale,1001.0,"$1,001-$15,000"
10336,2020-11-05,JPM, Katherine M. Clark,Sale,1001.0,"$1,001-$15,000"
10337,2020-10-22,JPM, Katherine M. Clark,Sale,1001.0,"$1,001-$15,000"
10338,2020-10-15,JPM, Alan S. Lowenthal,Sale,913.23,$913.23
10339,2020-10-15,JPM, Alan S. Lowenthal,Sale,15001.0,"$15,001-$50,000"
10340,2020-09-09,JPM, K. Michael Conaway,Sale,15001.0,"$15,001-$50,000"
10341,2020-09-08,JPM, K. Michael Conaway,Sale,15001.0,"$15,001-$50,000"
10342,2020-08-07,JPM, Joe Courtney,Sale,1001.0,"$1,001-$15,000"
10343,2020-07-27,JPM, Kevin Hern,Purchase,1001.0,"$1,001-$15,000"
10344,2020-07-10,JPM, Thomas Suozzi,Sale,1001.0,"$1,001-$15,000"
10345,2020-07-10,JPM, Thomas Suozzi,Sale,1001.0,"$1,001-$15,000"
10346,2020-05-19,JPM, K. Michael Conaway,Purchase,1001.0,"$1,001-$15,000"
10347,2020-05-19,JPM, K. Michael Conaway,Purchase,15001.0,"$15,001-$50,000"
10348,2020-05-18,JPM, Josh Gottheimer,Sale,15001.0,"$15,001-$50,000"
10349,2020-05-11,JPM, Thomas Suozzi,Sale,1001.0,"$1,001-$15,000"
10350,2020-05-05,JPM, John A. Yarmuth,Sale,1001.0,"$1,001-$15,000"
10351,2020-04-09,JPM, Alan S. Lowenthal,Purchase,1001.0,"$1,001-$15,000"
10352,2020-04-09,JPM, Alan S. Lowenthal,Purchase,103.61,$103.61
10353,2020-04-02,JPM, Dean Phillips,Sale,1001.0,"$1,001-$15,000"
10354,2020-04-02,JPM, Dean Phillips,Sale,1001.0,"$1,001-$15,000"
10355,2020-03-27,JPM, John Curtis,Purchase,1001.0,"$1,001-$15,000"
10356,2020-03-23,JPM, Zoe Lofgren,Sale,1001.0,"$1,001-$15,000"
10357,2020-03-20,JPM, Thomas Suozzi,Purchase,1001.0,"$1,001-$15,000"
10358,2020-03-17,JPM, Josh Gottheimer,Purchase,15001.0,"$15,001-$50,000"
10359,2020-02-10,JPM, Dean Phillips,Sale,1001.0,"$1,001-$15,000"
10360,2020-01-28,JPM, Dean Phillips,Sale,1001.0,"$1,001-$15,000"
10361,2020-01-27,JPM, Dean Phillips,Sale,1001.0,"$1,001-$15,000"
10362,2020-01-01,JPM, Thomas Suozzi,Purchase,15001.0,"$15,001-$50,000"
10363,2020-01-01,JPM, Thomas Suozzi,Purchase,15001.0,"$15,001-$50,000"
10364,2019-12-31,JPM, Joe Courtney,Purchase,1001.0,"$1,001-$15,000"
10365,2019-12-18,JPM, John B. Larson,Sale,1001.0,"$1,001-$15,000"
10366,2019-12-11,JPM, Daniel Meuser,Sale,1001.0,"$1,001-$15,000"
10367,2019-10-15,JPM, Kevin Hern,Purchase,1001.0,"$1,001-$15,000"
10368,2019-08-28,JPM, Donna Shalala,Sale,1001.0,"$1,001-$15,000"
10369,2019-08-12,JPM, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
10370,2019-07-22,JPM, Bryan George Steil,Sale,1001.0,"$1,001-$15,000"
10371,2019-07-12,JPM, Bryan George Steil,Sale,1001.0,"$1,001-$15,000"
10372,2019-05-20,JPM, Donna Shalala,Purchase,1001.0,"$1,001-$15,000"
10373,2019-04-18,JPM, K. Michael Conaway,Purchase,1001.0,"$1,001-$15,000"
10374,2019-04-04,JPM, Dean Phillips,Sale,15001.0,"$15,001-$50,000"
10375,2019-03-22,JPM, Bill Flores,Sale,1001.0,"$1,001-$15,000"
10376,2019-03-13,JPM, Cindy Axne,Purchase,1001.0,"$1,001-$15,000"
10377,2019-03-13,JPM, Cindy Axne,Purchase,1001.0,"$1,001-$15,000"
10378,2019-03-13,JPM, Cindy Axne,Purchase,1001.0,"$1,001-$15,000"
10379,2019-02-05,JPM, Donna Shalala,Sale,1001.0,"$1,001-$15,000"
10380,2019-01-18,JPM, Gilbert Cisneros,Purchase,50001.0,"$50,001-$100,000"
10381,2019-01-04,JPM, Dean Phillips,Sale,1001.0,"$1,001-$15,000"
10382,2018-12-26,JPM, Thomas Macarthur,Sale,1001.0,"$1,001-$15,000"
10383,2018-12-26,JPM, Thomas Macarthur,Sale,15001.0,"$15,001-$50,000"
10384,2018-11-14,JPM, Lois Frankel,Sale,1001.0,"$1,001-$15,000"
10385,2018-11-02,JPM, K. Michael Conaway,Purchase,1001.0,"$1,001-$15,000"
10386,2018-10-09,JPM, Thomas Macarthur,Purchase,1001.0,"$1,001-$15,000"
10387,2018-10-09,JPM, Thomas Macarthur,Purchase,1001.0,"$1,001-$15,000"
10388,2018-08-28,JPM, Carlos Curbelo,Sale,1001.0,"$1,001-$15,000"
10389,2018-08-17,JPM, Dwight Evans,Purchase,1001.0,"$1,001-$15,000"
10390,2018-08-08,JPM, Lois Frankel,Sale,1001.0,"$1,001-$15,000"
10391,2018-05-04,JPM, Bradley S. Schneider,Sale,100001.0,"$100,001-250,000"
10392,2018-04-17,JPM, Bradley S. Schneider,Sale,100001.0,"$100,001-250,000"
10393,2017-08-17,JPM, Thomas Suozzi,Purchase,1001.0,"$1,001-$15,000"
10394,2017-07-17,JPM, John Rutherford,Purchase,1001.0,"$1,001-$15,000"
10395,2023-01-31,BA, Kevin Hern,Sale,1001.0,"$1,001-$15,000"
10396,2022-06-15,BA, Alan S. Lowenthal,Purchase,1001.0,"$1,001-$15,000"
10397,2022-06-15,BA, Alan S. Lowenthal,Purchase,1001.0,"$1,001-$15,000"
10398,2022-03-04,BA, Thomas Suozzi,Purchase,15001.0,"$15,001-$50,000"
10399,2022-01-20,BA, Daniel Crenshaw,Sale,1001.0,"$1,001-$15,000"
10400,2021-12-22,BA, Bob Gibbs,Sale,15001.0,"$15,001-$50,000"
10401,2021-10-04,BA, Patrick Fallon,Sale,1001.0,"$1,001-$15,000"
10402,2021-10-04,BA, Patrick Fallon,Sale,1001.0,"$1,001-$15,000"
10403,2021-07-19,BA, Blake Moore,Purchase,1001.0,"$1,001-$15,000"
10404,2021-06-24,BA, Patrick Fallon,Sale,1001.0,"$1,001-$15,000"
10405,2021-04-20,BA, Patrick Fallon,Sale,1001.0,"$1,001-$15,000"
10406,2021-04-14,BA, William R. Keating,Purchase,1001.0,"$1,001-$15,000"
10407,2021-04-05,BA, Patrick Fallon,Purchase,100001.0,"$100,001-250,000"
10408,2021-04-05,BA, Patrick Fallon,Sale,1001.0,"$1,001-$15,000"
10409,2021-03-22,BA, Patrick Fallon,Sale,100001.0,"$100,001-250,000"
10410,2021-03-22,BA, Patrick Fallon,Sale,100001.0,"$100,001-250,000"
10411,2021-03-19,BA, Patrick Fallon,Sale,15001.0,"$15,001-$50,000"
10412,2021-03-19,BA, Patrick Fallon,Sale,15001.0,"$15,001-$50,000"
10413,2021-03-17,BA, William R. Keating,Purchase,1001.0,"$1,001-$15,000"
10414,2021-02-23,BA, Patrick Fallon,Sale,1001.0,"$1,001-$15,000"
10415,2021-02-23,BA, Patrick Fallon,Purchase,100001.0,"$100,001-250,000"
10416,2021-02-22,BA, Patrick Fallon,Sale,100001.0,"$100,001-250,000"
10417,2021-02-22,BA, Patrick Fallon,Sale,100001.0,"$100,001-250,000"
10418,2021-02-16,BA,Mr. Peter Meijer,Sale,15001.0,"$15,001-$50,000"
10419,2021-01-29,BA, Marie Newman,Sale,15001.0,"$15,001-$50,000"
10420,2021-01-29,BA, Marie Newman,Sale,15001.0,"$15,001-$50,000"
10421,2021-01-29,BA, Thomas Suozzi,Sale,15001.0,"$15,001-$50,000"
10422,2021-01-25,BA,Marie Newman,Purchase,15001.0,"$15,001-$50,000"
10423,2021-01-19,BA, Patrick Fallon,Sale,1001.0,"$1,001-$15,000"
10424,2021-01-19,BA, Patrick Fallon,Purchase,100001.0,"$100,001-250,000"
10425,2020-11-13,BA, Michael Garcia,Sale,15001.0,"$15,001-$50,000"
10426,2020-10-16,BA, Kevin Hern,Purchase,1001.0,"$1,001-$15,000"
10427,2020-08-10,BA, Michael Garcia,Sale,15001.0,"$15,001-$50,000"
10428,2020-06-05,BA, Michael Garcia,Sale,1001.0,"$1,001-$15,000"
10429,2020-06-03,BA, Thomas Suozzi,Sale,15001.0,"$15,001-$50,000"
10430,2020-06-03,BA, Thomas Suozzi,Sale,15001.0,"$15,001-$50,000"
10431,2020-06-03,BA, Michael Garcia,Sale,15001.0,"$15,001-$50,000"
10432,2020-04-29,BA, Gilbert Cisneros,Sale,1001.0,"$1,001-$15,000"
10433,2020-04-29,BA, Gilbert Cisneros,Sale,1001.0,"$1,001-$15,000"
10434,2020-04-17,BA, Steve Cohen,Sale,1001.0,"$1,001-$15,000"
10435,2020-04-09,BA, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
10436,2020-04-09,BA, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
10437,2020-04-09,BA, Kevin Hern,Purchase,1001.0,"$1,001-$15,000"
10438,2020-04-09,BA, Kevin Hern,Purchase,1001.0,"$1,001-$15,000"
10439,2020-04-02,BA, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
10440,2020-04-02,BA, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
10441,2020-03-31,BA, John A. Yarmuth,Sale,1001.0,"$1,001-$15,000"
10442,2020-03-27,BA, Daniel Crenshaw,Purchase,1001.0,"$1,001-$15,000"
10443,2020-03-25,BA, Michael K. Simpson,Purchase,1001.0,"$1,001-$15,000"
10444,2020-03-18,BA, Gilbert Cisneros,Purchase,1001.0,"$1,001-$15,000"
10445,2020-03-05,BA, Alan S. Lowenthal,Sale,525.99,$525.99
10446,2020-03-05,BA, Alan S. Lowenthal,Sale,525.99,$525.99
10447,2020-03-05,BA, Alan S. Lowenthal,Sale,1001.0,"$1,001-$15,000"
10448,2020-03-02,BA, Thomas Suozzi,Purchase,15001.0,"$15,001-$50,000"
10449,2020-02-07,BA, Gilbert Cisneros,Sale,1001.0,"$1,001-$15,000"
10450,2020-01-22,BA, Alan S. Lowenthal,Sale,1001.0,"$1,001-$15,000"
10451,2020-01-21,BA, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
10452,2020-01-09,BA, Thomas Suozzi,Purchase,15001.0,"$15,001-$50,000"
10453,2020-01-07,BA, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
10454,2019-12-17,BA, Bob Gibbs,Purchase,1001.0,"$1,001-$15,000"
10455,2019-11-04,BA, Alan S. Lowenthal,Purchase,15001.0,"$15,001-$50,000"
10456,2019-11-04,BA, Alan S. Lowenthal,Purchase,701.19,$701.19
10457,2019-11-04,BA, Alan S. Lowenthal,Purchase,1001.0,"$1,001-$15,000"
10458,2019-10-31,BA, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
10459,2019-08-21,BA, Thomas Suozzi,Purchase,1001.0,"$1,001-$15,000"
10460,2019-08-14,BA, Gilbert Cisneros,Purchase,1001.0,"$1,001-$15,000"
10461,2019-07-30,BA, Thomas Suozzi,Sale,1001.0,"$1,001-$15,000"
10462,2019-07-30,BA, Thomas Suozzi,Sale,1001.0,"$1,001-$15,000"
10463,2019-07-29,BA, Thomas Suozzi,Sale,15001.0,"$15,001-$50,000"
10464,2019-06-11,BA, Bob Gibbs,Purchase,15001.0,"$15,001-$50,000"
10465,2019-05-13,BA, Thomas Suozzi,Purchase,1001.0,"$1,001-$15,000"
10466,2019-05-13,BA, Thomas Suozzi,Purchase,1001.0,"$1,001-$15,000"
10467,2019-05-13,BA, Thomas Suozzi,Purchase,15001.0,"$15,001-$50,000"
10468,2019-04-29,BA, Bob Gibbs,Sale,50001.0,"$50,001-$100,000"
10469,2019-04-16,BA, Ed Perlmutter,Purchase,1001.0,"$1,001-$15,000"
10470,2019-03-05,BA, Thomas Suozzi,Sale,1001.0,"$1,001-$15,000"
10471,2018-10-12,BA, John A. Yarmuth,Purchase,1001.0,"$1,001-$15,000"
10472,2018-10-05,BA, Gary Palmer,Sale,1001.0,"$1,001-$15,000"
10473,2018-10-05,BA, Gary Palmer,Sale,1001.0,"$1,001-$15,000"
10474,2018-10-04,BA, Bob Gibbs,Purchase,15001.0,"$15,001-$50,000"
10475,2018-10-01,BA, Thomas Suozzi,Purchase,15001.0,"$15,001-$50,000"
10476,2018-08-06,BA, Gary Palmer,Purchase,1001.0,"$1,001-$15,000"
10477,2018-07-12,BA, Gary Palmer,Purchase,1001.0,"$1,001-$15,000"
10478,2018-04-17,BA, Thomas Suozzi,Purchase,15001.0,"$15,001-$50,000"
10479,2018-03-15,BA, John A. Yarmuth,Sale,1001.0,"$1,001-$15,000"
10480,2017-10-05,BA, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
10481,2017-08-23,BA, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
10482,2017-04-04,BA, Gary Palmer,Purchase,1001.0,"$1,001-$15,000"
10483,2022-01-10,BWXT, Lois Frankel,Sale,1001.0,"$1,001-$15,000"
10484,2021-12-10,BWXT, Lois Frankel,Purchase,1001.0,"$1,001-$15,000"
10485,2018-11-14,BWXT, Lamar Smith,Purchase,1001.0,"$1,001-$15,000"
10486,2018-08-16,BWXT, Lamar Smith,Purchase,1001.0,"$1,001-$15,000"
10487,2020-12-22,HDS, Dean Phillips,Sale,1001.0,"$1,001-$15,000"
10488,2020-12-21,HDS, Dean Phillips,Sale,1001.0,"$1,001-$15,000"
10489,2020-12-18,HDS, Dean Phillips,Sale,1001.0,"$1,001-$15,000"
10490,2020-12-17,HDS, Dean Phillips,Sale,1001.0,"$1,001-$15,000"
10491,2020-11-16,HDS, Susie Lee,Sale,1001.0,"$1,001-$15,000"
10492,2020-04-03,HDS, Susie Lee,Sale,1001.0,"$1,001-$15,000"
10493,2020-02-10,HDS, Dean Phillips,Sale,1001.0,"$1,001-$15,000"
10494,2019-07-25,HDS, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
10495,2019-07-12,HDS, Susie Lee,Purchase,1001.0,"$1,001-$15,000"
10496,2019-06-20,HDS, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
10497,2019-06-03,HDS, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
10498,2019-03-20,HDS, Susie Lee,Purchase,1001.0,"$1,001-$15,000"
10499,2019-01-24,HDS, Susie Lee,Purchase,1001.0,"$1,001-$15,000"
10500,2022-06-16,GE, Robert J. Wittman,Sale,1001.0,"$1,001-$15,000"
10501,2022-03-29,GE, Robert J. Wittman,Purchase,1001.0,"$1,001-$15,000"
10502,2021-12-27,GE, Lori Trahan,Sale,1001.0,"$1,001-$15,000"
10503,2021-11-26,GE, Peter Welch,Sale,1001.0,"$1,001-$15,000"
10504,2021-11-18,GE, Peter Welch,Sale,1001.0,"$1,001-$15,000"
10505,2021-10-06,GE, Thomas Suozzi,Sale,15001.0,"$15,001-$50,000"
10506,2021-06-01,GE, Thomas Suozzi,Purchase,15001.0,"$15,001-$50,000"
10507,2021-05-03,GE, Ed Case,Sale,1001.0,"$1,001-$15,000"
10508,2021-03-31,GE, Robert J. Wittman,Purchase,1001.0,"$1,001-$15,000"
10509,2021-03-16,GE, Mark Dr Green,Purchase,1001.0,"$1,001-$15,000"
10510,2021-02-16,GE,Mr. Peter Meijer,Sale,1001.0,"$1,001-$15,000"
10511,2020-12-23,GE, Austin Scott,Purchase,1001.0,"$1,001-$15,000"
10512,2020-12-22,GE, Gilbert Cisneros,Purchase,1001.0,"$1,001-$15,000"
10513,2020-10-28,GE, Austin Scott,Sale,1001.0,"$1,001-$15,000"
10514,2020-10-09,GE, Austin Scott,Sale,1001.0,"$1,001-$15,000"
10515,2020-09-25,GE, Frank Pallone Jr.,Sale,1001.0,"$1,001-$15,000"
10516,2020-09-25,GE, Frank Pallone Jr.,Sale,1001.0,"$1,001-$15,000"
10517,2020-09-16,GE, Gilbert Cisneros,Sale,1001.0,"$1,001-$15,000"
10518,2020-08-24,GE, Austin Scott,Purchase,1001.0,"$1,001-$15,000"
10519,2020-04-29,GE, Gilbert Cisneros,Purchase,1001.0,"$1,001-$15,000"
10520,2020-04-29,GE, Gilbert Cisneros,Purchase,1001.0,"$1,001-$15,000"
10521,2020-03-23,GE, Tom Rice,Sale,1001.0,"$1,001-$15,000"
10522,2020-03-23,GE, Tom Rice,Sale,1001.0,"$1,001-$15,000"
10523,2020-03-18,GE, Gilbert Cisneros,Sale,1001.0,"$1,001-$15,000"
10524,2020-03-17,GE, Nicholas Van Taylor,Sale,15001.0,"$15,001-$50,000"
10525,2020-03-10,GE, Tom Rice,Sale,15001.0,"$15,001-$50,000"
10526,2020-02-24,GE, Tom Rice,Sale,1001.0,"$1,001-$15,000"
10527,2020-02-24,GE, Thomas Suozzi,Sale,1001.0,"$1,001-$15,000"
10528,2020-02-24,GE, Thomas Suozzi,Sale,1001.0,"$1,001-$15,000"
10529,2020-02-24,GE, Thomas Suozzi,Sale,1001.0,"$1,001-$15,000"
10530,2020-01-07,GE, Thomas Suozzi,Purchase,1001.0,"$1,001-$15,000"
10531,2020-01-02,GE, Mo Brooks,Sale,1001.0,"$1,001-$15,000"
10532,2019-12-30,GE, Bill Pascrell Jr.,Sale,1001.0,"$1,001-$15,000"
10533,2019-12-06,GE, Gilbert Cisneros,Purchase,1001.0,"$1,001-$15,000"
10534,2019-08-29,GE, Steve Cohen,Sale,1001.0,"$1,001-$15,000"
10535,2019-08-14,GE, Gilbert Cisneros,Sale,1001.0,"$1,001-$15,000"
10536,2019-08-14,GE, Tom Rice,Purchase,1001.0,"$1,001-$15,000"
10537,2019-03-25,GE, K. Michael Conaway,Purchase,1001.0,"$1,001-$15,000"
10538,2019-03-14,GE, Gilbert Cisneros,Purchase,1001.0,"$1,001-$15,000"
10539,2018-12-27,GE, Steve Cohen,Sale,1001.0,"$1,001-$15,000"
10540,2018-12-21,GE, Greg Gianforte,Purchase,250001.0,"$250,001-$1,000,000"
10541,2018-11-19,GE, Greg Gianforte,Sale,50001.0,"$50,001-$100,000"
10542,2018-11-14,GE, John A. Yarmuth,Sale,1001.0,"$1,001-$15,000"
10543,2018-10-18,GE, John A. Yarmuth,Sale,1001.0,"$1,001-$15,000"
10544,2018-09-27,GE, K. Michael Conaway,Purchase,1001.0,"$1,001-$15,000"
10545,2018-08-30,GE, K. Michael Conaway,Sale,15001.0,"$15,001-$50,000"
10546,2018-07-30,GE, Jackie Speier,Sale,1001.0,"$1,001-$15,000"
10547,2018-07-09,GE, David B. Mckinley,Sale,15001.0,"$15,001-$50,000"
10548,2018-07-05,GE, Earl Blumenauer,Sale,1001.0,"$1,001-$15,000"
10549,2018-05-08,GE, Thomas Suozzi,Sale,1001.0,"$1,001-$15,000"
10550,2018-03-28,GE, Carlos Curbelo,Purchase,1001.0,"$1,001-$15,000"
10551,2018-03-23,GE, Carlos Curbelo,Purchase,1001.0,"$1,001-$15,000"
10552,2018-02-07,GE, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
10553,2018-02-06,GE, Warren Davidson,Purchase,15001.0,"$15,001-$50,000"
10554,2018-01-18,GE, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
10555,2017-12-18,GE, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
10556,2017-11-13,GE, John Rutherford,Sale,1001.0,"$1,001-$15,000"
10557,2017-07-17,GE, John Rutherford,Purchase,1001.0,"$1,001-$15,000"
10558,2017-04-28,GE, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
10559,2017-01-05,GE, Katherine M. Clark,Sale,1001.0,"$1,001-$15,000"
10560,2018-09-20,AN, Thomas J. Rooney,Sale,15001.0,"$15,001-$50,000"
10561,2020-10-13,LII, Greg Gianforte,Sale,1001.0,"$1,001-$15,000"
10562,2018-08-30,LII, Zoe Lofgren,Sale,1001.0,"$1,001-$15,000"
10563,2018-08-28,LII, Carlos Curbelo,Purchase,1001.0,"$1,001-$15,000"
10564,2018-06-07,LII, Thomas Macarthur,Purchase,15001.0,"$15,001-$50,000"
10565,2018-06-07,LII, Greg Gianforte,Purchase,100001.0,"$100,001-250,000"
10566,2022-11-14,EFA, Carol Devine Miller,Purchase,50001.0,"$50,001-$100,000"
10567,2018-12-10,EFA, Thomas Macarthur,Purchase,500001.0,"$500,001"
10568,2020-11-13,AER, Greg Gianforte,Sale,15001.0,"$15,001-$50,000"
10569,2022-11-21,CR, Kevin Hern,Sale,1001.0,"$1,001-$15,000"
10570,2021-11-26,CR, Kevin Hern,Purchase,15001.0,"$15,001-$50,000"
10571,2020-07-27,CR, Kevin Hern,Purchase,1001.0,"$1,001-$15,000"
10572,2019-10-15,CR, Kevin Hern,Purchase,1001.0,"$1,001-$15,000"
10573,2019-03-25,CR, Nicholas Van Taylor,Sale,1001.0,"$1,001-$15,000"
10574,2018-10-09,CR, Thomas Macarthur,Sale,1001.0,"$1,001-$15,000"
10575,2018-05-11,CR, Thomas Macarthur,Sale,1001.0,"$1,001-$15,000"
10576,2022-01-12,SRLP, Mark Dr Green,Sale,250001.0,"$250,001-$1,000,000"
10577,2022-01-06,SRLP, Mark Dr Green,Purchase,250001.0,"$250,001-$1,000,000"
10578,2021-02-12,SRLP, Mark Dr Green,Sale,100001.0,"$100,001-250,000"
10579,2021-01-19,SRLP, Mark Dr Green,Purchase,100001.0,"$100,001-250,000"
10580,2020-10-22,SRLP, Mark Green,Sale,100001.0,"$100,001-250,000"
10581,2020-10-05,SRLP, Mark Green,Purchase,15001.0,"$15,001-$50,000"
10582,2020-09-16,SRLP, Mark Green,Purchase,15001.0,"$15,001-$50,000"
10583,2020-09-11,SRLP, Mark Green,Purchase,15001.0,"$15,001-$50,000"
10584,2020-08-31,SRLP, Mark Green,Purchase,15001.0,"$15,001-$50,000"
10585,2020-08-28,SRLP, Mark Green,Purchase,15001.0,"$15,001-$50,000"
10586,2020-08-14,SRLP, Mark Green,Purchase,15001.0,"$15,001-$50,000"
10587,2020-08-10,SRLP, Mark Green,Purchase,15001.0,"$15,001-$50,000"
10588,2020-08-06,SRLP, Mark Green,Sale,15001.0,"$15,001-$50,000"
10589,2020-06-10,SRLP, Mark Green,Purchase,50001.0,"$50,001-$100,000"
10590,2020-06-10,SRLP, Mark Green,Purchase,1001.0,"$1,001-$15,000"
10591,2018-07-25,PBR, Carlos Curbelo,Sale,15001.0,"$15,001-$50,000"
10592,2022-06-16,NEX, Christopher L. Jacobs,Sale,15001.0,"$15,001-$50,000"
10593,2022-04-11,NEX, Christopher L. Jacobs,Purchase,1001.0,"$1,001-$15,000"
10594,2018-03-27,HEI.A, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
10595,2018-02-15,HEI.A, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
10596,2019-03-06,AIZ, Donna Shalala,Sale,1001.0,"$1,001-$15,000"
10597,2022-03-16,ENLAY, John Rutherford,Sale,1001.0,"$1,001-$15,000"
10598,2020-05-27,ENLAY, John Rutherford,Purchase,1001.0,"$1,001-$15,000"
10599,2019-05-28,ENLAY, Mikie Sherrill,Sale,1001.0,"$1,001-$15,000"
10600,2019-03-25,ENLAY, Nicholas Van Taylor,Sale,15001.0,"$15,001-$50,000"
10601,2019-01-22,ENLAY, Nicholas Van Taylor,Sale,1001.0,"$1,001-$15,000"
10602,2019-05-13,DVA, Dean Phillips,Sale,1001.0,"$1,001-$15,000"
10603,2019-03-14,DVA, Gilbert Cisneros,Sale,1001.0,"$1,001-$15,000"
10604,2019-02-04,DVA, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
10605,2022-12-19,SWK, Debbie Dingell,Sale,1001.0,"$1,001-$15,000"
10606,2022-11-30,SWK, Susie Lee,Sale,1001.0,"$1,001-$15,000"
10607,2022-09-21,SWK, David B. Mckinley,Sale,1001.0,"$1,001-$15,000"
10608,2022-06-29,SWK, Lois Frankel,Sale,1001.0,"$1,001-$15,000"
10609,2021-09-16,SWK, Lois Frankel,Purchase,1001.0,"$1,001-$15,000"
10610,2021-09-15,SWK, Lois Frankel,Purchase,1001.0,"$1,001-$15,000"
10611,2021-06-28,SWK, Susie Lee,Purchase,1001.0,"$1,001-$15,000"
10612,2021-06-23,SWK, Susie Lee,Purchase,1001.0,"$1,001-$15,000"
10613,2021-05-27,SWK, David B. Mckinley,Purchase,1001.0,"$1,001-$15,000"
10614,2021-05-26,SWK, Susie Lee,Purchase,1001.0,"$1,001-$15,000"
10615,2021-05-14,SWK, Susie Lee,Purchase,1001.0,"$1,001-$15,000"
10616,2020-06-10,SWK, Ed Perlmutter,Sale,1001.0,"$1,001-$15,000"
10617,2020-04-09,SWK, Ed Perlmutter,Sale,1001.0,"$1,001-$15,000"
10618,2020-03-18,SWK, Gilbert Cisneros,Sale,1001.0,"$1,001-$15,000"
10619,2020-02-20,SWK, Mikie Sherrill,Sale,1001.0,"$1,001-$15,000"
10620,2020-01-13,SWK, Dean Phillips,Sale,1001.0,"$1,001-$15,000"
10621,2020-01-10,SWK, Dean Phillips,Sale,1001.0,"$1,001-$15,000"
10622,2020-01-08,SWK, Dean Phillips,Sale,1001.0,"$1,001-$15,000"
10623,2019-09-16,SWK, Dean Phillips,Sale,1001.0,"$1,001-$15,000"
10624,2019-09-12,SWK, Dean Phillips,Sale,1001.0,"$1,001-$15,000"
10625,2019-09-11,SWK, Dean Phillips,Sale,1001.0,"$1,001-$15,000"
10626,2019-08-07,SWK, Lois Frankel,Purchase,1001.0,"$1,001-$15,000"
10627,2019-07-30,SWK, Ed Perlmutter,Sale,15001.0,"$15,001-$50,000"
10628,2019-05-24,SWK, Dean Phillips,Sale,1001.0,"$1,001-$15,000"
10629,2019-05-23,SWK, Dean Phillips,Sale,1001.0,"$1,001-$15,000"
10630,2019-05-22,SWK, Dean Phillips,Sale,1001.0,"$1,001-$15,000"
